timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
152006076,49.089708788764995,2.110428831703014,106.46446,151.21921,-0.0,-1.494839,0.19972973,-3.9715183,-2.0764692,0.9024609,1.3662195,0.0,2,0,0,0
152206071,49.089706019681294,2.1104289037439954,107.03276,151.79114,-0.0,-1.5080577,0.18585004,-2.2209535,-2.0792875,0.9022511,1.3662175,0.0,2,0,0,0
152414070,49.08970311795192,2.1104289745391798,107.257416,152.02562,-0.0,-1.5197006,0.18230076,-0.41825336,-2.0825658,0.9022359,1.3663336,0.0,2,0,0,0
152614077,49.089700299698585,2.11042904400464,107.2352,152.01807,-0.0,-1.5442697,0.18348478,0.10209495,-2.0803742,0.9017703,1.3660691,0.0,2,0,0,0
152814078,49.0896974318811,2.110429167808335,107.24463,152.04451,-0.0,-1.5922478,0.20638569,-0.24338563,-2.0767698,0.90129614,1.3660836,0.0,2,0,0,0
153014090,49.08969449376122,2.110429337378593,107.41199,152.22775,-0.0,-1.6326002,0.18982399,-0.62510824,-2.071621,0.9009371,1.3663725,0.0,2,0,0,0
153222071,49.0896913804643,2.1104295080068023,107.49857,152.3297,-0.0,-1.6529645,0.20038414,0.048783537,-2.0713344,0.9010083,1.366472,0.0,2,0,0,0
153421275,49.08968833221231,2.1104296753338447,107.49627,152.34412,-0.0,-1.6823651,0.20502825,0.18428661,-2.0711613,0.90072834,1.366192,0.0,2,0,0,0
153625270,49.08968516103192,2.110429916850132,107.50639,152.37004,-0.0,-1.7081932,0.22677808,0.02226287,-2.070565,0.90081257,1.366296,0.0,2,0,0,0
153825271,49.089682017845576,2.1104302022265835,107.52062,152.39989,-0.0,-1.7318451,0.24441332,0.12849875,-2.0726776,0.9004945,1.3662523,0.0,2,0,0,0
154025271,49.0896788313817,2.110430498117858,107.51788,152.4131,-0.0,-1.7521405,0.2662777,0.095153585,-2.0737915,0.90034956,1.3662716,0.0,2,0,0,0
154233283,49.08967547326575,2.11043079827284,107.51819,152.42694,-0.0,-1.7871693,0.256713,0.17432922,-2.07421,0.9006268,1.3663847,0.0,2,0,0,0
