timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
359118168,1562313531800143,488480103,23577490,76141,122322,1.225,0.78994834,7.5030003,9.7300005,1.63,2.02,84,11,0.116000004,-0.10300001,0.053000003,-0.27400002,0.4539264,0,nan,0.0,3,1,7
359322028,1562313532000143,488480095,23577483,76337,122518,1.7820001,0.79001033,7.5140004,9.708,1.63,2.02,84,9,0.39400002,-0.37500003,-0.119,-0.33600003,0.4539264,0,nan,0.0,3,1,7
359519144,1562313532200143,488480080,23577475,76437,122618,1.9200001,0.790077,7.5250006,9.688001,1.63,2.02,84,9,0.61800003,-0.61,-0.1,-0.32500002,0.4539264,0,nan,0.0,3,1,7
359717092,1562313532400143,488480092,23577472,76720,122901,1.9810001,0.7901456,7.5360003,9.658,1.63,2.02,84,9,0.30200002,-0.30200002,0.010000001,-0.119,0.4539264,0,nan,0.0,3,1,7
359917123,1562313532600143,488480101,23577468,77005,123187,1.9930001,0.7902147,7.543,9.629001,1.63,2.02,84,9,0.194,-0.18800001,-0.048,-0.096,0.4539264,0,nan,0.0,3,1,7
360121089,1562313532800143,488480125,23577467,77417,123599,1.5370001,0.7902681,7.5480003,9.602,1.63,2.02,84,9,0.193,0.155,0.11400001,-0.116000004,0.4539264,0,nan,0.0,3,1,7
360313248,1562313533000144,488480137,23577463,77783,123965,0.92200005,0.7903001,7.5550003,9.578,1.63,2.02,84,11,0.07700001,0.046000004,0.062000003,-0.19900002,0.4539264,0,nan,0.0,3,1,7
360513760,1562313533200144,488480137,23577450,78103,124284,1.7140001,0.79035956,7.5670004,9.554001,1.63,2.02,84,11,0.36800003,-0.279,-0.24000001,-0.30600002,0.4539264,0,nan,0.0,3,1,7
360718187,1562313533400144,488480123,23577435,78360,124541,1.9470001,0.7904271,7.5800004,9.531,1.63,2.02,84,11,0.81900007,-0.76100004,-0.305,-0.499,0.4539264,0,nan,0.0,3,1,7
360910232,1562313533600144,488480121,23577426,78492,124674,1.9160001,0.7904936,7.5910006,9.504001,1.63,2.02,84,11,0.573,-0.532,-0.21400002,-0.36600003,0.4539264,0,nan,0.0,3,1,7
361117054,1562313533800144,488480107,23577418,78472,124654,1.9690001,0.79056185,7.6050005,9.478001,1.63,2.02,84,11,0.73200005,-0.717,-0.148,-0.34100002,0.4539264,0,nan,0.0,3,1,7
361314356,1562313534000144,488480113,23577414,78609,124790,1.871,0.79062676,7.6260004,9.459001,1.63,2.02,84,10,0.32900003,-0.305,-0.12200001,-0.28,0.4539264,0,nan,0.0,3,1,7
361517064,1562313534200144,488480125,23577417,78617,124798,1.6370001,0.7906835,7.642,9.442,1.63,2.02,84,10,0.261,0.19500001,0.17400001,-0.132,0.4539264,0,nan,0.0,3,1,7
361717123,1562313534400144,488480156,23577421,78923,125105,1.8790001,0.7907486,7.6660004,9.432,1.63,2.02,84,10,0.89900005,0.89100003,0.12100001,-0.30200002,0.4539264,0,nan,0.0,3,1,7
361915218,1562313534600144,488480187,23577430,79073,125255,2.066,0.7787374,7.6930003,9.423,1.63,2.02,84,10,1.171,1.0550001,0.509,-0.164,0.4515601,0,nan,0.0,3,1,7
362118837,1562313534800144,488480191,23577428,79194,125376,1.9510001,0.7788062,7.7200003,9.4140005,1.63,2.02,84,10,0.38700002,0.35900003,0.14600001,-0.135,0.4515601,0,nan,0.0,3,1,7
362320060,1562313535000144,488480200,23577424,79281,125463,1.7580001,0.77886814,7.7440004,9.406,1.63,2.02,84,10,0.22800002,0.216,-0.071,0.036000002,0.4515601,0,nan,0.0,3,1,7
362518391,1562313535200145,488480231,23577428,79440,125622,2.089,0.77894163,7.7710004,9.400001,1.63,2.02,84,10,0.772,0.767,0.082,0.10700001,0.4515601,0,nan,0.0,3,1,7
362718635,1562313535400145,488480262,23577434,79580,125761,2.0800002,0.77901495,7.7970004,9.392,1.63,2.02,84,10,1.116,1.082,0.27100003,0.134,0.4515601,0,nan,0.0,3,1,7
362915302,1562313535600145,488480276,23577436,79641,125822,2.088,0.7790884,7.8240004,9.383,1.63,2.02,84,10,0.89900005,0.87700003,0.19800001,0.011000001,0.4515601,0,nan,0.0,3,1,7
363119105,1562313535800145,488480292,23577444,79610,125791,2.045,0.7791603,7.8480005,9.372001,1.63,2.02,84,10,1.006,0.943,0.351,-0.025,0.4515601,0,nan,0.0,3,1,7
363317957,1562313536000145,488480296,23577454,79134,125315,2.038,0.779232,7.8700004,9.342,1.63,2.02,84,7,1.033,1.008,0.22600001,-0.054,0.4515601,0,nan,0.0,3,1,7
363517390,1562313536200145,488480278,23577452,78801,124983,1.0,0.7792673,7.873,9.302,1.63,2.02,84,7,0.089,-0.061000004,0.066,-0.21700001,0.4515601,0,nan,0.0,3,1,7
363722128,1562313536400145,488480267,23577456,78506,124687,1.2420001,0.77931094,7.8840003,9.274,1.63,2.02,84,7,0.24200001,-0.21900001,0.10300001,-0.15200001,0.4515601,0,nan,0.0,3,1,7
363920773,1562313536600145,488480270,23577465,78665,124846,1.2010001,0.77935314,7.9030004,9.293,1.63,2.02,84,7,0.363,-0.11400001,0.34500003,-0.16900001,0.4515601,0,nan,0.0,3,1,7
364121107,1562313536800145,488480264,23577481,78798,124979,1.2290001,0.7793965,7.9290004,9.314,1.63,2.02,84,7,0.731,-0.26700002,0.68100005,-0.386,0.4515601,0,nan,0.0,3,1,7
364321201,1562313537000145,488480249,23577485,78954,125135,1.085,0.7794347,7.9260006,9.329,1.63,2.02,84,11,0.17500001,-0.001,0.17500001,-0.51900005,0.4515601,0,nan,0.0,3,1,7
364521095,1562313537200146,488480237,23577485,79225,125406,1.4120001,0.7794842,7.919,9.343,1.63,2.02,84,11,0.446,-0.33200002,0.298,-0.43100002,0.4515601,0,nan,0.0,3,1,7
