timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
178035384,178029673,1200.0,0.36675593,0.020789834,1.1592808,0.0,255,0,6,4,0,0,0,1,1,1,36
179036241,178029673,1200.0,0.36675593,0.020995086,1.2027185,0.0,255,0,6,4,0,0,0,1,1,1,36
179066482,179059155,1200.0,0.36675593,0.020995086,1.2027185,0.0,255,0,6,4,0,0,0,1,1,1,36
180026370,180020073,1200.0,0.36675593,0.020986231,1.0423162,0.0,255,0,6,4,0,0,0,1,1,1,36
181034213,180020073,1200.0,0.36675593,0.02083145,0.8878166,0.0,255,0,6,4,0,0,0,1,1,1,36
181115359,181115170,1200.0,0.36675593,0.02083145,0.8878166,0.0,255,0,6,4,0,0,0,1,1,1,36
182121144,181115170,1200.0,0.36675593,0.020939067,1.2114745,0.0,255,0,6,4,0,0,0,1,1,1,36
182162976,182156161,1200.0,0.36675593,0.020939067,1.2114745,0.0,255,0,6,4,0,0,0,1,1,1,36
183164297,182156161,1200.0,0.36675593,0.02099605,0.9798157,0.0,255,0,6,4,0,0,0,1,1,1,36
183196135,183185248,1200.0,0.36675593,0.02099605,0.9798157,0.0,255,0,6,4,0,0,0,1,1,1,36
184013175,184007163,1200.0,0.36675593,0.022876147,1.1000443,0.0,255,0,6,4,0,0,0,1,1,1,36
185017255,184007163,1200.0,0.36675593,0.044810135,1.2078822,0.0,255,0,6,4,0,0,0,1,1,1,36
185037346,185037056,1200.0,0.36675593,0.044810135,1.2078822,0.0,255,0,6,4,0,0,0,1,1,1,36
186040376,185037056,1200.0,0.36675593,0.02095367,0.95688426,0.0,255,0,6,4,0,0,0,1,1,1,36
186072210,186069048,1200.0,0.36675593,0.02095367,0.95688426,0.0,255,0,6,4,0,0,0,1,1,1,36
187076836,186069048,1200.0,0.36675593,0.020871328,1.2284267,0.0,255,0,6,4,0,0,0,1,1,1,36
187107513,187102045,1200.0,0.36675593,0.020871328,1.2284267,0.0,255,0,6,4,0,0,0,1,1,1,36
188115372,187102045,1200.0,0.36675593,0.020878589,1.2994436,0.0,255,0,6,4,0,0,0,1,1,1,36
188136369,188132390,1200.0,0.36675593,0.020878589,1.2994436,0.0,255,0,6,4,0,0,0,1,1,1,36
189138360,188132390,1200.0,0.36675593,0.020937439,0.94816685,0.0,255,0,6,4,0,0,0,1,1,1,36
189170219,189165218,1200.0,0.36675593,0.020937439,0.94816685,0.0,255,0,6,4,0,0,0,1,1,1,36
189997731,189988757,1200.0,0.36675593,0.020937439,0.94816685,0.0,255,0,6,4,0,0,0,1,1,1,36
190998181,189988757,1200.0,0.36675593,0.04182271,1.0933652,0.0,255,0,6,4,0,0,0,1,1,1,36
191028606,191021988,1200.0,0.36675593,0.02099666,1.0428342,0.0,255,0,6,4,0,0,0,1,1,1,36
192037145,191021988,1200.0,0.36675593,0.0,0.8873827,0.0,255,0,6,4,0,0,0,1,1,1,36
192057742,192049550,1200.0,0.36675593,0.0,0.8873827,0.0,255,0,6,4,0,0,0,1,1,1,36
193063431,192049550,1200.0,0.36675593,0.02087143,1.3129125,0.0,255,0,6,4,0,0,0,1,1,1,36
193083422,193081020,1200.0,0.36675593,0.02087143,1.3129125,0.0,255,0,6,4,0,0,0,1,1,1,36
194011443,194011050,1200.0,0.36675593,0.02087143,1.3129125,0.0,255,0,6,4,0,0,0,1,1,1,36
195013749,194011050,1200.0,0.36675593,0.041602608,0.9479452,0.0,255,0,6,4,0,0,0,1,1,1,36
195138735,195136150,1200.0,0.36675593,0.025913732,1.1541578,0.0,255,0,6,4,0,0,0,1,1,1,36
196144282,195136150,1200.0,0.36675593,0.020827588,0.9669951,0.0,255,0,6,4,0,0,0,1,1,1,36
196184144,196176384,1200.0,0.36675593,0.020827588,0.9669951,0.0,255,0,6,4,0,0,0,1,1,1,36
197002851,196994934,1200.0,0.36675593,0.020827588,0.9669951,0.0,255,0,6,4,0,0,0,1,1,1,36
198011799,196994934,1200.0,0.36675593,0.041603435,1.2332447,0.0,255,0,6,4,0,0,0,1,1,1,36
198031625,198029609,1200.0,0.36675593,0.041603435,1.2332447,0.0,255,0,6,4,0,0,0,1,1,1,36
199034754,198029609,1200.0,0.36675593,0.020830069,1.2954319,0.0,255,0,6,4,0,0,0,1,1,1,36
199064182,199059241,1200.0,0.36675593,0.020830069,1.2954319,0.0,255,0,6,4,0,0,0,1,1,1,36
200067402,199059241,1200.0,0.36675593,0.0209351,0.948061,0.0,255,0,6,4,0,0,0,1,1,1,36
200097184,200093045,1200.0,0.36675593,0.0,1.0297644,0.0,255,0,6,4,0,0,0,1,1,1,36
201098862,200093045,1200.0,0.36675593,0.022768917,1.1285464,0.0,255,0,6,4,0,0,0,1,1,1,36
201108312,201099136,1200.0,0.36675593,0.022768917,1.1285464,0.0,255,0,6,4,0,0,0,1,1,1,36
202113182,201099136,1200.0,0.36675593,0.018911174,0.9445634,0.0,255,0,6,4,0,0,0,1,1,1,36
202143275,202137709,1200.0,0.36675593,0.018911174,0.9445634,0.0,255,0,6,4,0,0,0,1,1,1,36
204008170,204003264,1200.0,0.36675593,0.02091896,0.862658,0.0,255,0,6,4,0,0,0,1,1,1,36
205008714,204003264,1200.0,0.36675593,0.04175116,1.4473736,0.0,255,0,6,4,0,0,0,1,1,1,36
