timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
244827347,-0.95704836,-0.21746318,-0.028656187,-0.18959734,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244832359,-0.9568615,-0.21762496,-0.029571302,-0.19021334,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244837360,-0.9566823,-0.21773244,-0.030479217,-0.19084725,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244842347,-0.9565061,-0.21781771,-0.031380925,-0.19148602,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244847347,-0.9563349,-0.21786168,-0.032300804,-0.19213726,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244852396,-0.9561733,-0.21784356,-0.033231065,-0.19280173,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244857349,-0.9560205,-0.21778882,-0.034132358,-0.19346288,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244862347,-0.95587057,-0.21772133,-0.03501202,-0.19412184,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244867358,-0.95573336,-0.21758746,-0.035880238,-0.19478723,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244882347,-0.9553832,-0.2169386,-0.03828249,-0.1967614,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244887347,-0.9552869,-0.21661171,-0.03905625,-0.19743577,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244892359,-0.9552044,-0.21620949,-0.0398212,-0.19812188,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244897405,-0.9551273,-0.21574503,-0.040623065,-0.19883597,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244902347,-0.9550539,-0.21525384,-0.041416213,-0.19955607,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244907347,-0.954987,-0.21470493,-0.04222263,-0.200297,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244912399,-0.9549233,-0.21413563,-0.043006107,-0.20104218,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244917350,-0.95486236,-0.2135594,-0.04375761,-0.20178124,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244922347,-0.9547997,-0.21296243,-0.044490643,-0.20254649,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244927347,-0.95473826,-0.21235092,-0.045201562,-0.20331945,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244932357,-0.9546834,-0.21168795,-0.045913935,-0.20410724,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244937354,-0.95463043,-0.21100964,-0.046611693,-0.20489773,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244942347,-0.95458084,-0.21030478,-0.04728445,-0.20569727,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244947347,-0.9545323,-0.20958267,-0.04794019,-0.20650643,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244952396,-0.95448697,-0.20881467,-0.04858943,-0.20734099,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244957350,-0.95444787,-0.20801632,-0.049212635,-0.20817456,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244962347,-0.9544165,-0.20717144,-0.04981865,-0.20901501,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244967360,-0.9543899,-0.20626904,-0.05041719,-0.20988367,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244972396,-0.95436835,-0.20531994,-0.05099429,-0.21077071,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244977350,-0.954351,-0.20435058,-0.051554084,-0.21165374,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244982347,-0.9543522,-0.20326744,-0.052087996,-0.21255852,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244987347,-0.9543588,-0.20213561,-0.052598007,-0.21348059,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244992409,-0.95437485,-0.2009402,-0.053069722,-0.21441866,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
244997350,-0.95439756,-0.19969633,-0.053518467,-0.21536615,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245002391,-0.9544398,-0.19830228,-0.05396002,-0.21635418,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245007347,-0.9544789,-0.19692546,-0.054375786,-0.21733339,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245012397,-0.9545348,-0.19541305,-0.054790676,-0.21834593,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245017350,-0.95458424,-0.19391054,-0.055215802,-0.21936005,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245022357,-0.9546451,-0.19232282,-0.05564654,-0.22038211,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245027347,-0.9547071,-0.1906996,-0.056085963,-0.22141032,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245032398,-0.9547767,-0.18902105,-0.05649754,-0.22244237,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245037360,-0.95484114,-0.18735115,-0.056899343,-0.22347377,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245042347,-0.95491636,-0.18561573,-0.057250373,-0.22450854,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245047353,-0.9549988,-0.18377875,-0.05761185,-0.22557402,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245052371,-0.9550911,-0.18187137,-0.05792646,-0.2266458,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245057360,-0.95519006,-0.17989095,-0.05823688,-0.22772756,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245062374,-0.9552978,-0.17779377,-0.058536354,-0.22884259,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245067375,-0.9554169,-0.17558898,-0.058812615,-0.22997433,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245072394,-0.95554566,-0.17327446,-0.059064537,-0.23112763,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245077388,-0.95568126,-0.17088395,-0.059277706,-0.23228887,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245082350,-0.95581996,-0.16843556,-0.05946164,-0.23345655,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245087357,-0.95596087,-0.16592677,-0.05957918,-0.23464337,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245092369,-0.9561044,-0.16339183,-0.0596322,-0.23582101,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245097373,-0.95624346,-0.16083498,-0.059661265,-0.23700458,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245102396,-0.9563794,-0.15826565,-0.05966417,-0.23818192,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245107397,-0.95650905,-0.1556698,-0.05968602,-0.23936386,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245112372,-0.9566359,-0.15306981,-0.059706062,-0.24052598,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245117383,-0.9567551,-0.15048882,-0.05970731,-0.24167746,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245122391,-0.956871,-0.1478938,-0.05968473,-0.2428231,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245127390,-0.9569927,-0.14525172,-0.059598345,-0.24395682,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245132368,-0.9571124,-0.14261998,-0.059443247,-0.24507584,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245137410,-0.9572363,-0.13992147,-0.05920508,-0.24620199,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245142371,-0.95735717,-0.13722897,-0.058927286,-0.24731159,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245147374,-0.95748305,-0.13445085,-0.058609102,-0.24842371,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245152384,-0.95761,-0.1316086,-0.05826606,-0.24953417,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245157387,-0.9577369,-0.12871037,-0.05790282,-0.25064108,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245162381,-0.9578632,-0.12572725,-0.05753104,-0.25175586,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245167350,-0.957994,-0.12267031,-0.057102636,-0.25286153,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245172400,-0.9581273,-0.11952946,-0.056594517,-0.25397223,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245177353,-0.9582563,-0.116355695,-0.056048293,-0.25507787,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245182347,-0.95838463,-0.113118105,-0.055411696,-0.25618908,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245187354,-0.9585174,-0.10977658,-0.054711122,-0.2572943,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245192366,-0.9586427,-0.106409326,-0.053951483,-0.2583997,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245197349,-0.9587615,-0.10302641,-0.053166542,-0.2594904,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245202347,-0.9588706,-0.099637724,-0.05236136,-0.26057205,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245207347,-0.95896995,-0.0962741,-0.051562678,-0.26162797,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245212384,-0.95905817,-0.09288467,-0.050769035,-0.26268315,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245217347,-0.95913774,-0.08952125,-0.050000347,-0.2637057,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245222347,-0.9592088,-0.08613187,-0.049212668,-0.2647225,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245227349,-0.9592732,-0.08272409,-0.048392113,-0.26572546,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245232359,-0.9593292,-0.07927212,-0.047536463,-0.26672775,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245237349,-0.95938283,-0.07573817,-0.04663079,-0.26771995,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245242347,-0.9594249,-0.07214782,-0.045681786,-0.2687225,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245247347,-0.9594594,-0.06845832,-0.044694856,-0.2697285,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245252359,-0.9594861,-0.06465567,-0.04365831,-0.27073967,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245257349,-0.95950377,-0.06077856,-0.042583086,-0.27174488,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245262347,-0.9595098,-0.05682889,-0.04141623,-0.27275658,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245267350,-0.9595012,-0.052830584,-0.040206425,-0.2737701,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245272396,-0.95947814,-0.04878153,-0.038935877,-0.2747836,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245277349,-0.9594458,-0.044784974,-0.03761299,-0.27575958,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245282350,-0.95939904,-0.040762614,-0.03624454,-0.27672797,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245287347,-0.95934075,-0.036769155,-0.034836672,-0.27766868,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245292396,-0.9592633,-0.032752108,-0.033409968,-0.2786128,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245297349,-0.9591733,-0.028847855,-0.03198992,-0.27951935,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245302347,-0.9590709,-0.024907442,-0.030531215,-0.28041154,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245307360,-0.9589543,-0.02096323,-0.029050086,-0.28128874,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245312396,-0.9588235,-0.017016198,-0.027519966,-0.28215352,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245317397,-0.95867926,-0.013094881,-0.025954552,-0.28299996,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245322347,-0.9585217,-0.0091605745,-0.02436436,-0.28382874,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245327353,-0.95834774,-0.0051831617,-0.022684574,-0.28465453,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245332396,-0.9581575,-0.0011383536,-0.020941896,-0.28547224,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245337347,-0.9579509,0.0028401872,-0.01918001,-0.2862768,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245342347,-0.95772475,0.0068646767,-0.01731001,-0.28708273,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245347355,-0.9574827,0.01090055,-0.015386816,-0.28787383,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245352397,-0.9572224,0.014977568,-0.013400742,-0.28865448,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245357351,-0.95694584,0.018988833,-0.011432401,-0.28941917,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245362347,-0.95664936,0.023083698,-0.009465948,-0.2901716,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245367347,-0.9563329,0.027238566,-0.0075200736,-0.2909103,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245372396,-0.95599717,0.03143914,-0.0055547273,-0.29163384,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245377347,-0.9556514,0.035542946,-0.0036130447,-0.29232544,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245382347,-0.9552853,0.03964877,-0.0016157038,-0.293011,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245387347,-0.9549033,0.04374097,0.00039817815,-0.2936773,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245392396,-0.95449704,0.047873273,0.002442619,-0.29434285,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245397350,-0.95408297,0.051908072,0.0044613997,-0.29497695,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245402347,-0.95364946,0.05598202,0.0065104566,-0.29559472,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245407362,-0.9531945,0.060053486,0.008607039,-0.296209,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245412400,-0.95271605,0.06414869,0.010752644,-0.29681897,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245417350,-0.9522216,0.06820261,0.012889325,-0.2974162,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245422391,-0.9516949,0.07238252,0.015101132,-0.29800946,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245427348,-0.9511525,0.076530024,0.017309668,-0.29858422,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245432398,-0.9505749,0.08081091,0.019582765,-0.2991547,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245437350,-0.94998497,0.08501271,0.021836564,-0.2997076,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245442350,-0.94936395,0.0892758,0.024150774,-0.30025795,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245447350,-0.94871503,0.093561605,0.026483135,-0.30080685,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245452400,-0.94803834,0.09791423,0.028849263,-0.30133682,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245457350,-0.9473568,0.102195226,0.031146698,-0.30182955,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245462350,-0.94664776,0.10652799,0.033442497,-0.30231017,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245467350,-0.9459202,0.11083767,0.035742905,-0.3027746,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245472399,-0.9451651,0.11519129,0.038060673,-0.3032249,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245477347,-0.94440293,0.11944463,0.040360205,-0.3036565,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245482358,-0.94361436,0.12373978,0.04267932,-0.30407065,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245487351,-0.94280857,0.12802143,0.04497558,-0.30446637,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245492353,-0.9419818,0.13230366,0.04727727,-0.3048459,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245497349,-0.9411348,0.13658665,0.04955822,-0.3052105,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245502347,-0.94027007,0.14084591,0.051853217,-0.30555847,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245507349,-0.9393852,0.14508672,0.054150857,-0.3058972,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245512403,-0.9384688,0.14936422,0.05647807,-0.3062299,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245517349,-0.9375541,0.15355489,0.058736417,-0.30653417,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245522347,-0.93661964,0.15774496,0.06099794,-0.3068216,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245527391,-0.9356634,0.1619279,0.06325075,-0.3071038,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245532396,-0.9347035,0.16601948,0.0654888,-0.30737272,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245537349,-0.93374395,0.17001683,0.067693636,-0.30762672,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245542354,-0.9327636,0.17400461,0.06991531,-0.30787417,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245547347,-0.9317799,0.17792626,0.07212291,-0.30810174,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245552397,-0.9307786,0.18186006,0.07431375,-0.30831072,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245557349,-0.92978984,0.18567587,0.07644008,-0.3085003,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245562347,-0.9287892,0.18946837,0.078562476,-0.308675,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245567362,-0.9277833,0.19321772,0.08066467,-0.30883396,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245572400,-0.926767,0.19694954,0.082718804,-0.30898473,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245577347,-0.92576456,0.20055503,0.08472951,-0.30912548,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245582347,-0.92474633,0.20420001,0.08669487,-0.30924207,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245587353,-0.92371917,0.20779398,0.08865922,-0.30936104,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245592399,-0.9226818,0.21133886,0.09064161,-0.30948085,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245597347,-0.92165637,0.21476692,0.09256423,-0.30960718,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245602347,-0.92060703,0.21819058,0.09452359,-0.30974358,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245607347,-0.91956687,0.22152494,0.0964421,-0.3098748,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245612402,-0.91852856,0.22480616,0.09835275,-0.30999088,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245617347,-0.9175224,0.22794574,0.10015513,-0.3101006,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245622347,-0.9165297,0.23100089,0.101917006,-0.31020123,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245627347,-0.91555613,0.23395823,0.10364396,-0.31028777,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245632384,-0.9145909,0.23688015,0.1052899,-0.31036326,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245637349,-0.9136513,0.23970233,0.1068839,-0.31041905,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245642347,-0.91273344,0.24245693,0.10840821,-0.31045124,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245647358,-0.9118368,0.24512541,0.10987549,-0.31047505,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245652359,-0.9109592,0.24772605,0.11128967,-0.3104834,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245657349,-0.9101055,0.25025392,0.112636104,-0.3104739,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245662347,-0.9092757,0.25267357,0.113959745,-0.31046253,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245667347,-0.90847635,0.25498012,0.115226746,-0.31044927,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245672359,-0.9077079,0.25718734,0.116420336,-0.3104309,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245677352,-0.9069703,0.25928593,0.11754777,-0.3104161,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245682347,-0.9062632,0.26129687,0.11862035,-0.31038746,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245687347,-0.9055984,0.26316914,0.11963727,-0.31035563,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245692363,-0.90497154,0.26488522,0.12063224,-0.31033912,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245697347,-0.9043769,0.2665278,0.1215368,-0.31031287,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245702347,-0.9037976,0.26815748,0.12238158,-0.3102647,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245707350,-0.9032476,0.26974896,0.123149596,-0.31018323,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245712399,-0.90272623,0.2713043,0.12382145,-0.3100769,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245717347,-0.9022286,0.27278483,0.124449804,-0.3099748,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245722347,-0.90174794,0.27422395,0.12505746,-0.30985895,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245727347,-0.90129113,0.27561298,0.12562819,-0.3097247,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245732400,-0.9008619,0.27694082,0.12615004,-0.3095769,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245737391,-0.9004747,0.27818513,0.12657478,-0.30941403,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245742349,-0.9001417,0.27928823,0.12694883,-0.30923632,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245747347,-0.8998593,0.28028476,0.12724516,-0.3090347,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245752357,-0.8996266,0.28114632,0.12749884,-0.30882484,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245757361,-0.8994373,0.28193703,0.12765376,-0.3085912,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245762347,-0.89928496,0.28264967,0.12775664,-0.30834094,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245767352,-0.8991734,0.2833047,0.12778194,-0.30805433,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245772374,-0.8990917,0.28393894,0.12770823,-0.3077391,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245777361,-0.89903915,0.28448957,0.1276345,-0.3074147,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245782379,-0.8990225,0.28498727,0.12746331,-0.3070733,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245787397,-0.89904344,0.28537866,0.12727278,-0.30672732,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245792393,-0.8991202,0.28567502,0.12697002,-0.30635157,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245797353,-0.8992577,0.2858504,0.12660363,-0.30593568,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245802359,-0.89945835,0.28591204,0.12613158,-0.30548304,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245807350,-0.8997237,0.28586504,0.12554988,-0.3049847,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245812377,-0.90006447,0.28564534,0.1248504,-0.3044717,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245817379,-0.90046555,0.28528214,0.12410636,-0.3039304,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245822394,-0.90092176,0.28481936,0.12326177,-0.30335522,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245827399,-0.90142,0.28428555,0.122321784,-0.3027561,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245832386,-0.90195936,0.28370062,0.12127634,-0.30211815,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245837395,-0.9025422,0.28304458,0.12013041,-0.30145,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245842410,-0.90313995,0.28233182,0.11898961,-0.3007798,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245847391,-0.9037577,0.28157043,0.11781412,-0.3001002,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245852384,-0.90439886,0.28079858,0.11657314,-0.29937512,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245857376,-0.90507495,0.28001833,0.115196206,-0.29859495,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245862407,-0.9057862,0.2791516,0.113788515,-0.29778868,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245867397,-0.90652037,0.27822462,0.11235071,-0.29696664,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245872402,-0.9072974,0.27718455,0.11088417,-0.29611635,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245877388,-0.90810966,0.27612805,0.109305575,-0.2951992,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245882350,-0.90894556,0.27501345,0.10767075,-0.29426646,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245887353,-0.90980405,0.27386844,0.10600298,-0.29328504,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245892400,-0.9106957,0.2726377,0.104240246,-0.29229474,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245897348,-0.91157544,0.27141744,0.102540135,-0.29128757,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245902370,-0.91248816,0.27020022,0.10066484,-0.29021347,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245907347,-0.91339934,0.26895204,0.09886623,-0.289123,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245912397,-0.91434604,0.26762876,0.09697638,-0.28799602,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245917347,-0.91528577,0.266306,0.09509039,-0.28686425,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245922356,-0.9162499,0.26493105,0.093168706,-0.2856875,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245927348,-0.91723883,0.2634788,0.0912353,-0.2844787,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245932403,-0.91825545,0.26195404,0.08927387,-0.28322667,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
245937347,-0.91925853,0.2603871,0.08739491,-0.28200075,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
