timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
90517827,90517352,-0.486792,-0.1917729,-0.33420023
90520326,90519853,-0.49382105,-0.18694337,-0.33367917
90525322,90524849,-0.48819408,-0.21122819,-0.33280182
90527817,90527349,-0.5023551,-0.21436797,-0.3281677
90530320,90529847,-0.5087751,-0.22621396,-0.3298966
90532836,90532368,-0.5208575,-0.22539715,-0.32683235
90535385,90534884,-0.53935695,-0.21809483,-0.32425055
90537781,90537350,-0.54905325,-0.21842673,-0.3258926
90540327,90539850,-0.5598122,-0.2064224,-0.32032374
90545316,90544849,-0.57385427,-0.1973579,-0.3238056
90547909,90547398,-0.5879804,-0.1953164,-0.32759747
90550280,90549847,-0.60134566,-0.19439378,-0.33084616
90552834,90552372,-0.60380137,-0.20197913,-0.33515155
90555338,90554871,-0.6132014,-0.19981027,-0.32967994
90557822,90557350,-0.62474895,-0.20141053,-0.3237104
90560342,90559847,-0.6243095,-0.21358413,-0.32361653
90565404,90564905,-0.6236117,-0.2079759,-0.3127705
90567784,90567349,-0.61751974,-0.20711105,-0.31485894
90570323,90569847,-0.62296134,-0.19645716,-0.31425765
90572904,90572396,-0.61993617,-0.1892041,-0.3160343
90575286,90574850,-0.59959805,-0.18999608,-0.32071736
90577821,90577349,-0.58714557,-0.18217105,-0.31983638
90580336,90579847,-0.5792956,-0.1813322,-0.3226334
90585318,90584849,-0.55526596,-0.19110139,-0.32992613
90587819,90587351,-0.5359641,-0.19457898,-0.33014098
90590315,90589847,-0.51710016,-0.20564911,-0.3310937
90595328,90594855,-0.4844565,-0.21247508,-0.32641488
90597825,90597352,-0.46002418,-0.21922271,-0.32769355
90600404,90599887,-0.44678408,-0.21115282,-0.32761946
90605319,90604849,-0.41303477,-0.20670679,-0.33933434
90607834,90607364,-0.3951472,-0.19792272,-0.33881286
90610321,90609847,-0.3666081,-0.19883826,-0.34123424
90612892,90612389,-0.34648508,-0.20293552,-0.34479254
90615286,90614850,-0.34525537,-0.19923604,-0.3441645
90617827,90617362,-0.33655652,-0.20733787,-0.34710944
90620333,90619852,-0.32776117,-0.21429332,-0.34838295
90625319,90624849,-0.3426432,-0.20902438,-0.33660305
90627831,90627366,-0.3407154,-0.21274547,-0.33190754
90630321,90629850,-0.34647566,-0.20474856,-0.3249895
90632822,90632355,-0.34860507,-0.20500897,-0.325554
90635364,90634857,-0.35216242,-0.20439723,-0.32758626
90637833,90637353,-0.35766208,-0.19454354,-0.3273197
90640350,90639850,-0.35014972,-0.19943786,-0.33217633
90645324,90644849,-0.34855852,-0.20615865,-0.33001682
90647827,90647358,-0.34208733,-0.21602675,-0.33136743
90650330,90649861,-0.34225067,-0.22353089,-0.33188194
90652918,90652416,-0.35552967,-0.21899922,-0.32764775
90655287,90654850,-0.35941425,-0.22423227,-0.3282645
90657832,90657366,-0.36150947,-0.22602591,-0.32678887
90660337,90659847,-0.370153,-0.21589445,-0.31999192
90665279,90664849,-0.35799372,-0.21137501,-0.31862754
90667907,90667402,-0.36193442,-0.20095971,-0.31564045
90670285,90669847,-0.35270458,-0.20165919,-0.32187843
90672904,90672402,-0.34361783,-0.20243233,-0.32913765
90675283,90674850,-0.33975166,-0.20156462,-0.33306244
90677898,90677396,-0.32257274,-0.2141597,-0.33907637
90680280,90679850,-0.3054648,-0.22266974,-0.33921182
90685278,90684849,-0.2925751,-0.23483863,-0.33694795
90687898,90687394,-0.29635358,-0.23752405,-0.33565435
90690284,90689856,-0.29545632,-0.23708175,-0.33296973
90692906,90692400,-0.2798796,-0.24560302,-0.3349966
90695285,90694851,-0.2746167,-0.24292703,-0.3337055
90697921,90697409,-0.27195138,-0.23418905,-0.3324503
90700282,90699847,-0.2582822,-0.23425,-0.3368919
90705351,90704892,-0.2551527,-0.21547627,-0.33999097
90707866,90707403,-0.25182757,-0.21928021,-0.34766826
90710303,90709854,-0.2630664,-0.21638207,-0.34909415
90712894,90712389,-0.27533492,-0.21254489,-0.344048
90715294,90714861,-0.26880026,-0.21822461,-0.34050635
90717838,90717370,-0.27778932,-0.21597421,-0.33400512
90720313,90719847,-0.30481204,-0.21638583,-0.32951215
90725296,90724849,-0.31397778,-0.2276131,-0.3261446
90727834,90727359,-0.31847197,-0.23140505,-0.3240453
90730335,90729854,-0.31631362,-0.24352506,-0.32967728
90732885,90732379,-0.31862092,-0.24167149,-0.33002093
90735302,90734850,-0.3138963,-0.24057198,-0.33084413
90737811,90737347,-0.2967206,-0.24933955,-0.337702
90740331,90739848,-0.2949528,-0.24768995,-0.33798665
90745316,90744849,-0.29565027,-0.2544995,-0.34243628
90747841,90747356,-0.29832765,-0.24913667,-0.3399538
90750333,90749857,-0.3016138,-0.24867837,-0.33494684
90755291,90754849,-0.30285054,-0.24561138,-0.33254033
90757917,90757394,-0.29876655,-0.23932168,-0.33167887
90760303,90759867,-0.28414026,-0.24262035,-0.334744
90765315,90764849,-0.28358218,-0.2202819,-0.33832934
90767822,90767350,-0.2670572,-0.22191681,-0.34529
90770409,90769897,-0.25621626,-0.21804325,-0.3472606
90772866,90772400,-0.24275841,-0.22129625,-0.35048255
90775371,90774889,-0.22535545,-0.23064925,-0.35518846
90777790,90777362,-0.2260292,-0.22987708,-0.3542434
90780333,90779847,-0.228213,-0.23700845,-0.3553378
90785323,90784849,-0.23554297,-0.24787495,-0.35060507
90787821,90787349,-0.24192593,-0.24859682,-0.3466815
90790325,90789855,-0.24180858,-0.25174528,-0.3443984
90792899,90792396,-0.25060064,-0.24229504,-0.33952564
90795283,90794850,-0.25258988,-0.23980981,-0.34024876
90797820,90797356,-0.25273743,-0.2377994,-0.34292996
90800312,90799847,-0.26494232,-0.22215982,-0.34248945
90805323,90804849,-0.27223143,-0.22337835,-0.3474773
